Em,IDSessao,Pedido,IP,Pageviews
04/05/2017 10:45:00,2091424158,,"207.46.13.11",0
04/05/2017 10:45:00,2091424153,,"207.46.13.11",0
04/05/2017 10:45:00,2091424146,,"207.46.13.11",0
04/05/2017 10:45:00,2091424137,,"207.46.13.11",0
04/05/2017 10:45:00,2091424133,,"207.46.13.11",0
04/05/2017 10:45:00,2091424132,,"207.46.13.11",0
04/05/2017 10:45:00,2091424130,,"207.46.13.11",0
04/05/2017 10:45:00,2091424126,,"207.46.13.11",0
04/05/2017 10:45:00,2091424118,,"207.46.13.11",0
04/05/2017 10:45:00,2091424115,,"207.46.13.11",0
04/05/2017 10:45:00,2091424113,,"207.46.13.11",0
04/05/2017 10:45:00,2091424107,,"207.46.13.11",0
04/05/2017 10:45:00,2091424103,,"207.46.13.11",0
04/05/2017 10:45:00,2091424102,,"207.46.13.11",0
04/05/2017 10:45:00,2091424099,,"207.46.13.11",0
04/05/2017 10:45:00,2091424096,,"207.46.13.11",0
04/05/2017 10:45:00,2091424092,,"207.46.13.11",0
04/05/2017 10:45:00,2091424088,,"207.46.13.11",0
04/05/2017 10:45:00,2091424082,,"207.46.13.11",0
04/05/2017 10:45:00,2091424080,,"207.46.13.11",0
04/05/2017 10:45:00,2091424076,,"207.46.13.11",0
04/05/2017 10:45:00,2091424070,,"207.46.13.11",0
04/05/2017 10:45:00,2091424068,,"207.46.13.11",0
04/05/2017 10:45:00,2091424066,,"207.46.13.11",0
04/05/2017 10:45:00,2091424062,,"207.46.13.11",0
04/05/2017 10:45:00,2091424059,,"207.46.13.11",0
04/05/2017 10:45:00,2091424058,,"207.46.13.11",0
04/05/2017 10:45:00,2091424055,,"207.46.13.11",0
04/05/2017 10:45:00,2091424051,,"207.46.13.11",0
04/05/2017 10:44:00,2091423951,,"207.46.13.11",0
04/05/2017 10:44:00,2091423947,,"207.46.13.11",0
04/05/2017 10:44:00,2091423946,,"207.46.13.11",0
04/05/2017 10:44:00,2091423942,,"207.46.13.11",0
04/05/2017 10:44:00,2091423937,,"207.46.13.11",0
04/05/2017 10:44:00,2091423931,,"207.46.13.11",0
04/05/2017 10:44:00,2091423929,,"207.46.13.11",0
04/05/2017 10:44:00,2091423927,,"207.46.13.11",0
04/05/2017 10:44:00,2091423921,,"207.46.13.11",0
04/05/2017 10:44:00,2091423916,,"207.46.13.11",0
04/05/2017 10:44:00,2091423912,,"207.46.13.11",0
04/05/2017 10:44:00,2091423911,,"207.46.13.11",0
04/05/2017 10:44:00,2091423908,,"207.46.13.11",0
04/05/2017 10:44:00,2091423902,,"207.46.13.11",0
04/05/2017 10:44:00,2091423901,,"207.46.13.11",0
04/05/2017 10:44:00,2091423890,,"207.46.13.11",0
04/05/2017 10:44:00,2091423888,,"207.46.13.11",0
04/05/2017 10:44:00,2091423886,,"207.46.13.11",0
04/05/2017 10:44:00,2091423880,,"207.46.13.11",0
04/05/2017 10:44:00,2091423874,,"207.46.13.11",0
04/05/2017 10:44:00,2091423866,,"207.46.13.11",0
04/05/2017 10:44:00,2091423862,,"207.46.13.11",0
04/05/2017 10:44:00,2091423860,,"207.46.13.11",0
04/05/2017 10:44:00,2091423856,,"207.46.13.11",0
04/05/2017 10:44:00,2091423855,,"207.46.13.11",0
04/05/2017 10:44:00,2091423848,,"207.46.13.11",0
04/05/2017 10:44:00,2091423845,,"207.46.13.11",0
04/05/2017 10:44:00,2091423841,,"207.46.13.11",0
04/05/2017 10:44:00,2091423838,,"207.46.13.11",0
04/05/2017 10:44:00,2091423832,,"207.46.13.11",0
04/05/2017 10:44:00,2091423831,,"207.46.13.11",0
04/05/2017 10:44:00,2091423825,,"207.46.13.11",0
04/05/2017 10:44:00,2091423816,,"207.46.13.11",0
04/05/2017 10:44:00,2091423804,,"207.46.13.11",0
04/05/2017 10:44:00,2091423615,,"187.78.105.197",2
04/05/2017 10:41:00,2091422438,,"189.84.193.218",1
04/05/2017 10:40:00,2091422012,,"168.0.145.154",3
04/05/2017 10:40:00,2091421634,,"177.79.33.51",0
04/05/2017 10:33:00,2091418148,,"186.237.162.110",2
04/05/2017 10:33:00,2091418053,,"201.47.19.179",1
04/05/2017 10:31:00,2091417219,,"186.237.159.228",72
04/05/2017 10:31:00,2091417108,,"177.94.226.41",5
04/05/2017 10:31:00,2091416944,,"186.237.159.228",1
04/05/2017 10:30:00,2091416877,,"186.237.159.228",1
04/05/2017 10:30:00,2091416831,,"186.237.159.228",1
04/05/2017 10:30:00,2091416797,,"191.183.100.16",25
04/05/2017 10:30:00,2091416774,,"186.237.159.228",1
04/05/2017 10:30:00,2091416771,,"186.237.159.228",1
04/05/2017 10:27:00,2091415129,,"187.54.155.188",8
04/05/2017 10:23:00,2091413884,,"187.76.141.78",11
04/05/2017 10:23:00,2091413572,,"170.66.1.235",9
04/05/2017 10:23:00,2091413508,,"186.237.159.228",208
04/05/2017 10:22:00,2091413426,,"168.181.48.136",3
04/05/2017 10:22:00,2091413149,,"66.249.64.210",0
04/05/2017 10:18:00,2091411568,,"66.249.64.218",0
04/05/2017 10:16:00,2091410678,,"179.240.164.124",9
04/05/2017 10:16:00,2091410452,,"66.249.64.210",0
04/05/2017 10:14:00,2091409915,,"189.62.6.128",5
04/05/2017 10:10:00,2091408480,,"157.55.39.11",0
04/05/2017 10:10:00,2091408474,,"157.55.39.11",0
04/05/2017 10:10:00,2091408465,,"157.55.39.11",0
04/05/2017 10:10:00,2091408462,,"157.55.39.11",0
04/05/2017 10:10:00,2091408457,,"157.55.39.11",0
04/05/2017 10:10:00,2091408439,,"157.55.39.11",0
04/05/2017 10:10:00,2091408438,,"157.55.39.11",0
04/05/2017 10:10:00,2091408435,,"157.55.39.11",0
04/05/2017 10:10:00,2091408433,,"157.55.39.11",0
04/05/2017 10:10:00,2091408428,,"157.55.39.11",0
04/05/2017 10:10:00,2091408423,,"157.55.39.11",0
04/05/2017 10:10:00,2091408419,,"157.55.39.11",0
04/05/2017 10:10:00,2091408414,,"157.55.39.11",0
04/05/2017 10:10:00,2091408409,,"157.55.39.11",0
04/05/2017 10:10:00,2091408406,,"157.55.39.11",0
04/05/2017 10:10:00,2091408404,,"157.55.39.11",0
04/05/2017 10:10:00,2091408398,,"157.55.39.11",0
04/05/2017 10:10:00,2091408397,,"157.55.39.11",0
04/05/2017 10:10:00,2091408393,,"157.55.39.11",0
04/05/2017 10:10:00,2091408373,,"157.55.39.11",0
04/05/2017 10:10:00,2091408372,,"157.55.39.11",0
04/05/2017 10:10:00,2091408370,,"157.55.39.11",0
04/05/2017 10:10:00,2091408363,,"157.55.39.11",0
04/05/2017 10:10:00,2091408359,,"157.55.39.11",0
04/05/2017 10:10:00,2091408354,,"157.55.39.11",0
04/05/2017 10:10:00,2091408352,,"157.55.39.11",0
04/05/2017 10:10:00,2091408350,,"157.55.39.11",0
04/05/2017 10:10:00,2091408348,,"157.55.39.11",0
04/05/2017 10:10:00,2091408342,,"157.55.39.11",0
04/05/2017 10:10:00,2091408214,,"157.55.39.11",0
04/05/2017 10:10:00,2091408211,,"157.55.39.11",0
04/05/2017 10:10:00,2091408206,,"157.55.39.11",0
04/05/2017 10:10:00,2091408202,,"157.55.39.11",0
04/05/2017 10:10:00,2091408199,,"157.55.39.11",0
04/05/2017 10:10:00,2091408196,,"157.55.39.11",0
04/05/2017 10:10:00,2091408190,,"157.55.39.11",0
04/05/2017 10:10:00,2091408186,,"157.55.39.11",0
04/05/2017 10:10:00,2091408181,,"157.55.39.11",0
04/05/2017 10:10:00,2091408177,,"157.55.39.11",0
04/05/2017 10:10:00,2091408174,,"157.55.39.11",0
04/05/2017 10:10:00,2091408170,,"157.55.39.11",0
04/05/2017 10:10:00,2091408155,,"157.55.39.11",0
04/05/2017 10:10:00,2091408153,,"157.55.39.11",0
04/05/2017 10:09:00,2091408150,,"157.55.39.11",0
04/05/2017 10:09:00,2091408143,,"157.55.39.11",0
04/05/2017 10:09:00,2091408139,,"157.55.39.11",0
04/05/2017 10:09:00,2091408137,,"157.55.39.11",0
04/05/2017 10:09:00,2091408135,,"157.55.39.11",0
04/05/2017 10:09:00,2091408131,,"157.55.39.11",0
04/05/2017 10:09:00,2091408127,,"157.55.39.11",0
04/05/2017 10:09:00,2091408126,,"157.55.39.11",0
04/05/2017 10:09:00,2091408118,,"157.55.39.11",0
04/05/2017 10:09:00,2091408115,,"157.55.39.11",0
04/05/2017 10:09:00,2091408112,,"157.55.39.11",0
04/05/2017 10:09:00,2091408110,,"157.55.39.11",0
04/05/2017 10:09:00,2091408104,,"157.55.39.11",0
04/05/2017 10:09:00,2091408100,,"157.55.39.11",0
04/05/2017 10:09:00,2091408099,,"157.55.39.11",0
04/05/2017 10:09:00,2091408096,,"157.55.39.11",0
04/05/2017 10:09:00,2091407996,,"157.55.39.11",0
04/05/2017 10:09:00,2091407990,,"157.55.39.11",0
04/05/2017 10:09:00,2091407987,,"157.55.39.11",0
04/05/2017 10:09:00,2091407984,,"157.55.39.11",0
04/05/2017 10:09:00,2091407979,,"157.55.39.11",0
04/05/2017 10:09:00,2091407976,,"157.55.39.11",0
04/05/2017 10:09:00,2091407971,,"157.55.39.11",0
04/05/2017 10:09:00,2091407963,,"157.55.39.11",0
04/05/2017 10:09:00,2091407956,,"157.55.39.11",0
04/05/2017 10:09:00,2091407952,,"157.55.39.11",0
04/05/2017 10:09:00,2091407948,,"157.55.39.11",0
04/05/2017 10:09:00,2091407944,,"157.55.39.11",0
04/05/2017 10:09:00,2091407939,,"157.55.39.11",0
04/05/2017 10:09:00,2091407937,,"157.55.39.11",0
04/05/2017 10:09:00,2091407935,,"157.55.39.11",0
04/05/2017 10:09:00,2091407934,,"157.55.39.11",0
04/05/2017 10:09:00,2091407933,,"157.55.39.11",0
04/05/2017 10:09:00,2091407930,,"157.55.39.11",0
04/05/2017 10:09:00,2091407929,,"157.55.39.11",0
04/05/2017 10:09:00,2091407927,,"157.55.39.11",0
04/05/2017 10:09:00,2091407923,,"157.55.39.11",0
04/05/2017 10:09:00,2091407921,,"157.55.39.11",0
04/05/2017 10:09:00,2091407919,,"157.55.39.11",0
04/05/2017 10:09:00,2091407914,,"157.55.39.11",0
04/05/2017 10:09:00,2091407910,,"157.55.39.11",0
04/05/2017 10:09:00,2091407903,,"157.55.39.11",0
04/05/2017 10:09:00,2091407896,,"157.55.39.11",0
04/05/2017 10:09:00,2091407892,,"157.55.39.11",0
04/05/2017 10:09:00,2091407891,,"157.55.39.11",0
04/05/2017 10:09:00,2091407880,,"157.55.39.11",0
04/05/2017 10:09:00,2091407778,,"157.55.39.11",0
04/05/2017 10:09:00,2091407772,,"157.55.39.11",0
04/05/2017 10:09:00,2091407763,,"157.55.39.11",0
04/05/2017 10:09:00,2091407758,,"157.55.39.11",0
04/05/2017 10:09:00,2091407755,,"157.55.39.11",0
04/05/2017 10:09:00,2091407751,,"157.55.39.11",0
04/05/2017 10:09:00,2091407747,,"157.55.39.11",0
04/05/2017 10:09:00,2091407742,,"157.55.39.11",0
04/05/2017 10:09:00,2091407740,,"157.55.39.11",0
04/05/2017 10:09:00,2091407738,,"157.55.39.11",0
04/05/2017 10:09:00,2091407736,,"157.55.39.11",0
04/05/2017 10:09:00,2091407731,,"157.55.39.11",0
04/05/2017 10:09:00,2091407728,,"157.55.39.11",0
04/05/2017 10:09:00,2091407723,,"157.55.39.11",0
04/05/2017 10:09:00,2091407720,,"157.55.39.11",0
04/05/2017 10:09:00,2091407716,,"157.55.39.11",0
04/05/2017 10:09:00,2091407713,,"157.55.39.11",0
04/05/2017 10:09:00,2091407710,,"157.55.39.11",0
04/05/2017 10:08:00,2091407708,,"157.55.39.11",0
04/05/2017 10:08:00,2091407704,,"157.55.39.11",0
04/05/2017 10:08:00,2091407700,,"157.55.39.11",0
04/05/2017 10:08:00,2091407694,,"157.55.39.11",0
04/05/2017 10:08:00,2091407693,,"157.55.39.11",0
04/05/2017 10:08:00,2091407688,,"157.55.39.11",0
04/05/2017 10:08:00,2091407685,,"157.55.39.11",0
04/05/2017 10:08:00,2091407680,,"157.55.39.11",0
04/05/2017 10:08:00,2091407677,,"157.55.39.11",0
04/05/2017 10:08:00,2091407675,,"157.55.39.11",0
04/05/2017 10:08:00,2091407673,,"157.55.39.11",0
04/05/2017 10:08:00,2091407665,,"157.55.39.11",0
04/05/2017 10:08:00,2091407613,,"157.55.39.105",0
04/05/2017 10:08:00,2091407612,,"187.13.157.59",24
04/05/2017 10:08:00,2091407611,,"157.55.39.105",0
04/05/2017 10:08:00,2091407603,,"157.55.39.105",0
04/05/2017 10:08:00,2091407600,,"157.55.39.105",0
04/05/2017 10:08:00,2091407597,,"157.55.39.105",0
04/05/2017 10:08:00,2091407593,,"157.55.39.105",0
04/05/2017 10:08:00,2091407588,,"157.55.39.105",0
04/05/2017 10:08:00,2091407586,,"157.55.39.105",0
04/05/2017 10:08:00,2091407580,,"157.55.39.105",0
04/05/2017 10:08:00,2091407579,,"157.55.39.105",0
04/05/2017 10:08:00,2091407577,,"157.55.39.105",0
04/05/2017 10:08:00,2091407574,,"157.55.39.105",0
04/05/2017 10:08:00,2091407568,,"157.55.39.105",0
04/05/2017 10:08:00,2091407564,,"157.55.39.105",0
04/05/2017 10:08:00,2091407562,,"157.55.39.105",0
04/05/2017 10:08:00,2091407560,,"186.237.159.228",118
04/05/2017 10:08:00,2091407559,,"157.55.39.105",0
04/05/2017 10:08:00,2091407554,,"157.55.39.105",0
04/05/2017 10:08:00,2091407550,,"157.55.39.105",0
04/05/2017 10:08:00,2091407428,,"177.66.186.98",11
04/05/2017 10:08:00,2091407415,,"157.55.39.105",0
04/05/2017 10:08:00,2091407407,,"157.55.39.105",0
04/05/2017 10:08:00,2091407401,,"157.55.39.105",0
04/05/2017 10:08:00,2091407398,,"157.55.39.105",0
04/05/2017 10:08:00,2091407393,,"157.55.39.105",0
04/05/2017 10:08:00,2091407383,,"157.55.39.105",0
04/05/2017 10:08:00,2091407377,,"157.55.39.105",0
04/05/2017 10:08:00,2091407372,,"157.55.39.105",0
04/05/2017 10:08:00,2091407368,,"157.55.39.105",0
04/05/2017 10:08:00,2091407361,,"157.55.39.105",0
04/05/2017 10:08:00,2091407356,,"157.55.39.105",0
04/05/2017 10:08:00,2091407350,,"157.55.39.105",0
04/05/2017 10:08:00,2091407346,,"157.55.39.105",0
04/05/2017 10:08:00,2091407342,,"157.55.39.105",0
04/05/2017 10:08:00,2091407337,,"157.55.39.105",0
04/05/2017 10:08:00,2091407329,,"157.55.39.105",0
04/05/2017 10:08:00,2091407325,,"157.55.39.105",0
04/05/2017 10:08:00,2091407319,,"157.55.39.105",0
04/05/2017 10:08:00,2091407313,,"157.55.39.105",0
04/05/2017 10:08:00,2091407304,,"157.55.39.105",0
04/05/2017 10:08:00,2091407293,,"157.55.39.105",0
04/05/2017 10:08:00,2091407289,,"157.55.39.105",0
04/05/2017 10:08:00,2091407286,,"157.55.39.105",0
04/05/2017 10:08:00,2091407280,,"157.55.39.105",0
04/05/2017 10:08:00,2091407275,,"157.55.39.105",0
04/05/2017 10:08:00,2091407274,,"157.55.39.105",0
04/05/2017 10:08:00,2091407269,,"157.55.39.105",0
04/05/2017 10:08:00,2091407264,,"157.55.39.105",0
04/05/2017 10:08:00,2091407253,,"157.55.39.105",0
04/05/2017 10:08:00,2091407250,,"157.55.39.105",0
04/05/2017 10:07:00,2091407121,,"157.55.39.105",0
04/05/2017 10:07:00,2091407115,,"157.55.39.105",0
04/05/2017 10:07:00,2091407112,,"157.55.39.105",0
04/05/2017 10:07:00,2091407109,,"157.55.39.105",0
04/05/2017 10:07:00,2091407107,,"157.55.39.105",0
04/05/2017 10:07:00,2091407106,,"157.55.39.105",0
04/05/2017 10:07:00,2091407103,,"157.55.39.105",0
04/05/2017 10:07:00,2091407099,,"157.55.39.105",0
04/05/2017 10:07:00,2091407095,,"157.55.39.105",0
04/05/2017 10:07:00,2091407090,,"157.55.39.105",0
04/05/2017 10:07:00,2091407088,,"177.135.178.250",8
04/05/2017 10:07:00,2091407087,,"157.55.39.105",0
04/05/2017 10:07:00,2091407084,,"157.55.39.105",0
04/05/2017 10:07:00,2091407077,,"157.55.39.105",0
04/05/2017 10:07:00,2091407072,,"157.55.39.105",0
04/05/2017 10:07:00,2091407071,,"157.55.39.105",0
04/05/2017 10:07:00,2091407067,,"157.55.39.105",0
04/05/2017 10:07:00,2091407066,,"157.55.39.105",0
04/05/2017 10:07:00,2091407063,,"157.55.39.105",0
04/05/2017 10:07:00,2091407058,,"157.55.39.105",0
04/05/2017 10:07:00,2091407054,,"157.55.39.105",0
04/05/2017 10:07:00,2091407048,,"157.55.39.105",0
04/05/2017 10:07:00,2091407042,,"157.55.39.105",0
04/05/2017 10:07:00,2091407041,,"157.55.39.105",0
04/05/2017 10:07:00,2091407038,,"157.55.39.105",0
04/05/2017 10:07:00,2091407036,,"157.55.39.105",0
04/05/2017 10:07:00,2091407028,,"157.55.39.105",0
04/05/2017 10:07:00,2091407025,,"157.55.39.105",0
04/05/2017 10:07:00,2091407023,,"157.55.39.105",0
04/05/2017 10:07:00,2091407019,,"157.55.39.105",0
04/05/2017 10:07:00,2091407016,,"157.55.39.105",0
04/05/2017 10:07:00,2091406958,,"157.55.39.105",0
04/05/2017 10:07:00,2091406955,,"157.55.39.105",0
04/05/2017 10:07:00,2091406949,,"157.55.39.105",0
04/05/2017 10:07:00,2091406944,,"157.55.39.105",0
04/05/2017 10:07:00,2091406942,,"157.55.39.105",0
04/05/2017 10:07:00,2091406936,,"157.55.39.105",0
04/05/2017 10:07:00,2091406933,,"157.55.39.105",0
04/05/2017 10:07:00,2091406928,,"157.55.39.105",0
04/05/2017 10:07:00,2091406925,,"157.55.39.105",0
04/05/2017 10:07:00,2091406922,,"157.55.39.105",0
04/05/2017 10:07:00,2091406917,,"157.55.39.105",0
04/05/2017 10:07:00,2091406911,,"157.55.39.105",0
04/05/2017 10:07:00,2091406905,,"157.55.39.105",0
04/05/2017 10:07:00,2091406899,,"157.55.39.105",0
04/05/2017 10:07:00,2091406896,,"157.55.39.105",0
04/05/2017 10:07:00,2091406893,,"157.55.39.105",0
04/05/2017 10:07:00,2091406889,,"157.55.39.105",0
04/05/2017 10:07:00,2091406885,,"157.55.39.105",0
04/05/2017 10:07:00,2091406880,,"157.55.39.105",0
04/05/2017 10:07:00,2091406870,,"157.55.39.105",0
04/05/2017 10:07:00,2091406865,,"157.55.39.105",0
04/05/2017 10:07:00,2091406862,,"157.55.39.105",0
04/05/2017 10:07:00,2091406860,,"157.55.39.105",0
04/05/2017 10:07:00,2091406858,,"157.55.39.105",0
04/05/2017 10:07:00,2091406857,,"157.55.39.105",0
04/05/2017 10:07:00,2091406855,,"157.55.39.105",0
04/05/2017 10:07:00,2091406853,,"157.55.39.105",0
04/05/2017 10:07:00,2091406850,,"157.55.39.105",0
04/05/2017 10:07:00,2091406846,,"157.55.39.105",0
04/05/2017 10:07:00,2091406841,,"157.55.39.105",0
04/05/2017 10:07:00,2091406775,,"199.30.25.81",0
04/05/2017 10:07:00,2091406769,,"157.55.39.105",0
04/05/2017 10:07:00,2091406768,,"157.55.12.88",0
04/05/2017 10:07:00,2091406762,,"157.55.39.105",0
04/05/2017 10:07:00,2091406757,,"157.55.39.105",0
04/05/2017 10:07:00,2091406752,,"157.55.39.105",0
04/05/2017 10:07:00,2091406748,,"157.55.39.105",0
04/05/2017 10:06:00,2091406738,,"157.55.39.11",0
04/05/2017 10:06:00,2091406731,,"157.55.39.11",0
04/05/2017 10:06:00,2091406725,,"157.55.39.11",0
04/05/2017 10:06:00,2091406720,,"157.55.39.11",0
04/05/2017 10:06:00,2091406708,,"157.55.39.11",0
04/05/2017 10:06:00,2091406659,,"40.77.167.37",0
04/05/2017 10:06:00,2091406656,,"40.77.167.37",0
04/05/2017 10:06:00,2091406652,,"40.77.167.37",0
04/05/2017 10:06:00,2091406651,,"40.77.167.37",0
04/05/2017 10:06:00,2091406648,,"40.77.167.37",0
04/05/2017 10:06:00,2091406645,,"40.77.167.37",0
04/05/2017 10:06:00,2091406643,,"40.77.167.37",0
04/05/2017 10:06:00,2091406510,,"40.77.167.37",0
04/05/2017 10:06:00,2091406506,,"40.77.167.37",0
04/05/2017 10:06:00,2091406501,,"40.77.167.37",0
04/05/2017 10:06:00,2091406496,,"40.77.167.37",0
04/05/2017 10:06:00,2091406489,,"40.77.167.37",0
04/05/2017 10:06:00,2091406484,,"40.77.167.37",0
04/05/2017 10:06:00,2091406482,,"40.77.167.37",0
04/05/2017 10:06:00,2091406476,,"40.77.167.37",0
04/05/2017 10:06:00,2091406470,,"40.77.167.37",0
04/05/2017 10:06:00,2091406462,,"40.77.167.37",0
04/05/2017 10:06:00,2091406459,,"40.77.167.37",0
04/05/2017 10:06:00,2091406457,,"40.77.167.37",0
04/05/2017 10:06:00,2091406452,,"40.77.167.37",0
04/05/2017 10:06:00,2091406449,,"40.77.167.37",0
04/05/2017 10:06:00,2091406446,,"40.77.167.37",0
04/05/2017 10:06:00,2091406445,,"40.77.167.37",0
04/05/2017 10:06:00,2091406441,,"40.77.167.37",0
04/05/2017 10:06:00,2091406440,,"40.77.167.37",0
04/05/2017 10:06:00,2091406438,,"40.77.167.37",0
04/05/2017 10:06:00,2091406433,,"40.77.167.37",0
04/05/2017 10:06:00,2091406429,,"40.77.167.37",0
04/05/2017 10:06:00,2091406428,,"40.77.167.37",0
04/05/2017 10:06:00,2091406423,,"40.77.167.37",0
04/05/2017 10:06:00,2091406420,,"40.77.167.37",0
04/05/2017 10:06:00,2091406417,,"40.77.167.37",0
04/05/2017 10:06:00,2091406412,,"40.77.167.37",0
04/05/2017 10:06:00,2091406408,,"40.77.167.37",0
04/05/2017 10:06:00,2091406404,,"40.77.167.37",0
04/05/2017 10:06:00,2091406402,,"40.77.167.37",0
04/05/2017 10:06:00,2091406395,,"40.77.167.37",0
04/05/2017 10:05:00,2091406235,,"40.77.167.37",0
04/05/2017 10:05:00,2091406231,,"40.77.167.37",0
04/05/2017 10:05:00,2091406228,,"40.77.167.37",0
04/05/2017 10:05:00,2091406225,,"40.77.167.37",0
04/05/2017 10:05:00,2091406224,,"40.77.167.37",0
04/05/2017 10:05:00,2091406217,,"40.77.167.37",0
04/05/2017 10:05:00,2091406214,,"40.77.167.37",0
04/05/2017 10:05:00,2091406211,,"40.77.167.37",0
04/05/2017 10:05:00,2091406209,,"40.77.167.37",0
04/05/2017 10:05:00,2091406207,,"40.77.167.37",0
04/05/2017 10:05:00,2091406204,,"40.77.167.37",0
04/05/2017 10:05:00,2091406201,,"40.77.167.37",0
04/05/2017 10:05:00,2091406198,,"40.77.167.37",0
04/05/2017 10:05:00,2091406196,,"40.77.167.37",0
04/05/2017 10:05:00,2091406195,,"40.77.167.37",0
04/05/2017 10:05:00,2091406191,,"40.77.167.37",0
04/05/2017 10:05:00,2091406189,,"40.77.167.37",0
04/05/2017 10:05:00,2091406188,,"40.77.167.37",0
04/05/2017 10:05:00,2091406182,,"40.77.167.37",0
04/05/2017 10:05:00,2091406179,,"40.77.167.37",0
04/05/2017 10:05:00,2091406176,,"40.77.167.37",0
04/05/2017 10:05:00,2091406173,,"40.77.167.37",0
04/05/2017 10:05:00,2091406170,,"40.77.167.37",0
04/05/2017 10:05:00,2091406169,,"40.77.167.37",0
04/05/2017 10:05:00,2091406166,,"40.77.167.37",0
04/05/2017 10:05:00,2091406164,,"40.77.167.37",0
04/05/2017 10:05:00,2091406158,,"40.77.167.37",0
04/05/2017 10:05:00,2091406157,,"40.77.167.37",0
04/05/2017 10:05:00,2091406155,,"40.77.167.37",0
04/05/2017 10:05:00,2091406150,,"40.77.167.37",0
04/05/2017 10:05:00,2091406046,,"177.79.13.184",2
04/05/2017 10:05:00,2091406022,,"40.77.167.37",0
04/05/2017 10:05:00,2091406017,,"40.77.167.37",0
04/05/2017 10:05:00,2091406014,,"40.77.167.37",0
04/05/2017 10:05:00,2091406011,,"40.77.167.37",0
04/05/2017 10:05:00,2091406010,,"40.77.167.37",0
04/05/2017 10:05:00,2091406006,,"40.77.167.37",0
04/05/2017 10:05:00,2091406003,,"40.77.167.37",0
04/05/2017 10:05:00,2091405999,,"40.77.167.37",0
04/05/2017 10:05:00,2091405995,,"40.77.167.37",0
04/05/2017 10:05:00,2091405990,,"40.77.167.37",0
04/05/2017 10:05:00,2091405986,,"40.77.167.37",0
04/05/2017 10:05:00,2091405984,,"40.77.167.37",0
04/05/2017 10:05:00,2091405981,,"40.77.167.37",0
04/05/2017 10:05:00,2091405977,,"40.77.167.37",0
04/05/2017 10:05:00,2091405970,,"40.77.167.37",0
04/05/2017 10:05:00,2091405969,,"40.77.167.37",0
04/05/2017 10:05:00,2091405965,,"40.77.167.37",0
04/05/2017 10:05:00,2091405963,,"40.77.167.37",0
04/05/2017 10:05:00,2091405960,,"40.77.167.37",0
04/05/2017 10:05:00,2091405955,,"40.77.167.37",0
04/05/2017 10:05:00,2091405951,,"40.77.167.37",0
04/05/2017 10:05:00,2091405949,,"40.77.167.37",0
04/05/2017 10:05:00,2091405946,,"40.77.167.37",0
